"X","Y","Prediction","Method"
87,35,0.890682938717122,"ASS"
90,35,0.890684477142787,"ASS"
33,36,0.890685509625305,"ASS"
38,36,0.890688114963767,"ASS"
42,36,0.890690224173,"ASS"
50,36,0.890694509562369,"ASS"
52,36,0.890695594935875,"ASS"
53,36,0.890696139735033,"ASS"
54,36,0.890696685944517,"ASS"
58,36,0.890698884916543,"ASS"
61,36,0.890700549030065,"ASS"
63,36,0.890701665551403,"ASS"
69,36,0.89070504940078,"ASS"
71,36,0.890706188823333,"ASS"
81,36,0.890711972592138,"ASS"
82,36,0.890712558954922,"ASS"
86,36,0.890714919016074,"ASS"
34,37,0.890718503133594,"ASS"
38,37,0.890720922035668,"ASS"
41,37,0.890722751749904,"ASS"
47,37,0.890723978976179,"ASS"
48,37,0.890724594817929,"ASS"
49,37,0.890725212147012,"ASS"
54,37,0.890728321144774,"ASS"
57,37,0.89073020447011,"ASS"
69,37,0.890737225635047,"ASS"
70,37,0.890737872969701,"ASS"
75,37,0.89074113234938,"ASS"
83,37,0.890746426311971,"ASS"
84,37,0.890747094910364,"ASS"
86,37,0.890748436685821,"ASS"
34,38,0.890751138575898,"ASS"
35,38,0.890751817874176,"ASS"
36,38,0.890752498704506,"ASS"
47,38,0.890758695265632,"ASS"
57,38,0.890765726799812,"ASS"
59,38,0.890767151692865,"ASS"
62,38,0.89076930068834,"ASS"
75,38,0.890778775344774,"ASS"
80,38,0.89078249003704,"ASS"
85,38,0.890786244136613,"ASS"
32,39,0.890787756836554,"ASS"
33,39,0.890788515560272,"ASS"
42,39,0.890795415475343,"ASS"
46,39,0.890796190086382,"ASS"
52,39,0.890800871282799,"ASS"
53,39,0.890801657080918,"ASS"
59,39,0.89080640556428,"ASS"
63,39,0.890809603393245,"ASS"
64,39,0.890810406882567,"ASS"
66,39,0.890812018707653,"ASS"
67,39,0.890812827045688,"ASS"
72,39,0.890816893024665,"ASS"
73,39,0.89081771108239,"ASS"
74,39,0.890818530762115,"ASS"
85,39,0.89082681689779,"ASS"
86,39,0.890827654458576,"ASS"
77,3,0.890829334469653,"ASS"
94,3,0.890838691323462,"ASS"
95,3,0.890839551769592,"ASS"
36,40,0.890846494524903,"ASS"
38,40,0.890848246697943,"ASS"
39,40,0.890849125263632,"ASS"
42,40,0.890851770891639,"ASS"
50,40,0.890858898936274,"ASS"
51,40,0.890859797433009,"ASS"
58,40,0.890866133700238,"ASS"
62,40,0.890869791293291,"ASS"
65,40,0.890872552143414,"ASS"
70,40,0.890877187285591,"ASS"
72,40,0.89087905317435,"ASS"
78,40,0.890884691521063,"ASS"
87,40,0.890893263801273,"ASS"
34,41,0.890896151927789,"ASS"
37,41,0.890899055445835,"ASS"
48,41,0.890909833775773,"ASS"
66,41,0.890927921633072,"ASS"
73,41,0.890935107946804,"ASS"
77,41,0.890939252843987,"ASS"
81,41,0.890942379896657,"ASS"
41,42,0.890949737736998,"ASS"
44,42,0.890952917451155,"ASS"
45,42,0.890953980874992,"ASS"
46,42,0.890955046059581,"ASS"
48,42,0.89095718171436,"ASS"
50,42,0.890959324423629,"ASS"
64,42,0.890974521638082,"ASS"
71,42,0.890982250957915,"ASS"
72,42,0.890983362292461,"ASS"
78,42,0.890990067925378,"ASS"
79,42,0.890991191812108,"ASS"
84,42,0.890996838228379,"ASS"
86,42,0.890999109405989,"ASS"
47,43,0.891003673425526,"ASS"
50,43,0.891007115428891,"ASS"
51,43,0.891008266385852,"ASS"
59,43,0.891017539409839,"ASS"
66,43,0.891025748953253,"ASS"
67,43,0.891026929056043,"ASS"
71,43,0.891031667780233,"ASS"
73,43,0.891034048141918,"ASS"
77,43,0.891038830898095,"ASS"
79,43,0.89104123330604,"ASS"
86,43,0.891049699758887,"ASS"
46,44,0.891053355925309,"ASS"
50,44,0.891058256716083,"ASS"
59,44,0.891069392022811,"ASS"
63,44,0.891074389421264,"ASS"
66,44,0.891078157058253,"ASS"
69,44,0.891081941513323,"ASS"
72,44,0.891085742811293,"ASS"
78,44,0.891093396033688,"ASS"
81,44,0.891097248006982,"ASS"
82,44,0.891098535761461,"ASS"
83,44,0.891099825399117,"ASS"
45,45,0.891105002797223,"ASS"
46,45,0.891106301862495,"ASS"
47,45,0.891107602815615,"ASS"
48,45,0.891108905657358,"ASS"
52,45,0.891114135926052,"ASS"
59,45,0.891122038120022,"ASS"
63,45,0.891126014825399,"ASS"
73,45,0.891136703121536,"ASS"
78,45,0.891143445366962,"ASS"
83,45,0.891150235501145,"ASS"
55,46,0.891161199582458,"ASS"
56,46,0.891162578751873,"ASS"
57,46,0.891163959847759,"ASS"
65,46,0.891173681502748,"ASS"
69,46,0.89117927919462,"ASS"
72,46,0.891182089633864,"ASS"
73,46,0.89118349775361,"ASS"
78,46,0.891190567374691,"ASS"
80,46,0.891193408776749,"ASS"
81,46,0.891194832384239,"ASS"
82,46,0.891196257930075,"ASS"
51,47,0.891201979507435,"ASS"
59,47,0.891207732137647,"ASS"
78,47,0.891229581048607,"ASS"
79,47,0.8912310531616,"ASS"
53,48,0.891239926558371,"ASS"
54,48,0.891241412243209,"ASS"
57,48,0.891245880927455,"ASS"
59,48,0.891248869740589,"ASS"
61,48,0.891251866305599,"ASS"
67,48,0.891260902516757,"ASS"
70,48,0.891265446790781,"ASS"
73,48,0.891270008512706,"ASS"
75,48,0.891273059354751,"ASS"
76,48,0.891274587684152,"ASS"
79,48,0.891279184306397,"ASS"
81,48,0.891282258416705,"ASS"
48,49,0.891285340283809,"ASS"
57,49,0.891293078889874,"ASS"
72,49,0.891316585161355,"ASS"
76,49,0.891322926792203,"ASS"
81,49,0.891330896985046,"ASS"
72,4,0.891335702030031,"ASS"
73,4,0.891337307522437,"ASS"
81,4,0.891346980363231,"ASS"
92,4,0.891353466774601,"ASS"
93,4,0.891355093091492,"ASS"
94,4,0.89135672129022,"ASS"
51,50,0.891366529895222,"ASS"
58,50,0.891371459452051,"ASS"
65,50,0.891383026958217,"ASS"
69,50,0.89138967781766,"ASS"
73,50,0.89139635828838,"ASS"
74,50,0.89139803302357,"ASS"
76,50,0.89140138802686,"ASS"
80,50,0.891408120132884,"ASS"
53,51,0.891419972028863,"ASS"
58,51,0.891428492566056,"ASS"
65,51,0.89143705862773,"ASS"
72,51,0.891449127203122,"ASS"
73,51,0.891450858504328,"ASS"
78,51,0.891459541986548,"ASS"
80,51,0.891463027941359,"ASS"
53,52,0.891473528725361,"ASS"
55,52,0.891477043256993,"ASS"
63,52,0.891487629528572,"ASS"
64,52,0.891489400118541,"ASS"
66,52,0.89149294661196,"ASS"
71,52,0.891501843786171,"ASS"
77,52,0.891512578576534,"ASS"
78,52,0.891514373863218,"ASS"
49,53,0.891523376607465,"ASS"
51,53,0.891526989962485,"ASS"
53,53,0.891530610306961,"ASS"
62,53,0.891546988046553,"ASS"
63,53,0.891548816472901,"ASS"
66,53,0.891550646629524,"ASS"
69,53,0.891556147466393,"ASS"
72,53,0.891561663818911,"ASS"
77,53,0.891570892092286,"ASS"
48,54,0.891580163118946,"ASS"
52,54,0.891587610582956,"ASS"
56,54,0.891595085193554,"ASS"
63,54,0.8916082308515,"ASS"
66,54,0.891612001922413,"ASS"
67,54,0.891613889979688,"ASS"
69,54,0.891617671130648,"ASS"
51,55,0.891644326290316,"ASS"
53,55,0.891648160757034,"ASS"
54,55,0.89165008046955,"ASS"
56,55,0.891653924844721,"ASS"
57,55,0.891655849504108,"ASS"
59,55,0.891659703758315,"ASS"
61,55,0.891663564582202,"ASS"
62,55,0.89166549745369,"ASS"
64,55,0.891669368107508,"ASS"
66,55,0.891673245296424,"ASS"
75,55,0.891688819069513,"ASS"
54,56,0.891710401345388,"ASS"
55,56,0.891712372955077,"ASS"
56,56,0.891714346153751,"ASS"
58,56,0.891718297310279,"ASS"
60,56,0.891722254799416,"ASS"
61,56,0.891724235913853,"ASS"
67,56,0.891736155656657,"ASS"
72,56,0.891746131854128,"ASS"
78,56,0.891758154631123,"ASS"
51,57,0.891766200737972,"ASS"
52,57,0.891768216110495,"ASS"
54,57,0.891772251454871,"ASS"
55,57,0.891774271422254,"ASS"
56,57,0.891776292916787,"ASS"
57,57,0.891778315936235,"ASS"
61,57,0.891786423218479,"ASS"
67,57,0.891798629508623,"ASS"
71,57,0.891806797068719,"ASS"
72,57,0.891808842692098,"ASS"
73,57,0.891810889804277,"ASS"
55,58,0.891837636702525,"ASS"
58,58,0.891843844204647,"ASS"
61,58,0.891850064751583,"ASS"
66,58,0.891856298280426,"ASS"
70,58,0.891864629740784,"ASS"
72,58,0.89186880404033,"ASS"
74,58,0.891872984029079,"ASS"
39,59,0.891887658535762,"ASS"
49,59,0.891906626668721,"ASS"
52,59,0.891912974379063,"ASS"
53,59,0.89191509304299,"ASS"
54,59,0.891917213083782,"ASS"
57,59,0.891923581444148,"ASS"
59,59,0.891927833859139,"ASS"
60,59,0.891929962111985,"ASS"
61,59,0.891932091725257,"ASS"
71,5,0.891974965925666,"ASS"
74,5,0.891981442655021,"ASS"
75,5,0.891983604165317,"ASS"
92,5,0.891994431103522,"ASS"
94,5,0.891998770877947,"ASS"
44,60,0.892014000206606,"ASS"
62,60,0.892053443195115,"ASS"
67,60,0.892064470398011,"ASS"
69,60,0.89206888977334,"ASS"
39,61,0.89208661536255,"ASS"
45,61,0.892097732527045,"ASS"
59,61,0.892129015600436,"ASS"
61,61,0.892133502948908,"ASS"
66,61,0.892144741030073,"ASS"
71,61,0.892156006984222,"ASS"
39,62,0.892174089625106,"ASS"
43,62,0.892183156936763,"ASS"
49,62,0.892196789904274,"ASS"
50,62,0.89219906576388,"ASS"
59,62,0.892219595395895,"ASS"
61,62,0.892224168880507,"ASS"
63,62,0.892228746445034,"ASS"
66,62,0.892235620397358,"ASS"
71,62,0.892247097097213,"ASS"
74,62,0.892253995073321,"ASS"
48,63,0.892286301980791,"ASS"
54,63,0.892300205294516,"ASS"
56,63,0.89230484724916,"ASS"
57,63,0.892307169624372,"ASS"
61,63,0.892316468384867,"ASS"
62,63,0.892318795377126,"ASS"
68,63,0.892332776474232,"ASS"
72,63,0.89234211526291,"ASS"
76,63,0.892351468322987,"ASS"
78,63,0.892356150158122,"ASS"
41,64,0.892363179490135,"ASS"
42,64,0.89236552434676,"ASS"
50,64,0.892384314339545,"ASS"
53,64,0.892391374727682,"ASS"
54,64,0.89239372988849,"ASS"
55,64,0.892396085895024,"ASS"
57,64,0.892400800438061,"ASS"
59,64,0.892405518344688,"ASS"
71,64,0.892433895784903,"ASS"
75,64,0.892443381324759,"ASS"
76,64,0.892445754750952,"ASS"
78,64,0.892450504042344,"ASS"
46,65,0.89247191580094,"ASS"
52,65,0.892486226229276,"ASS"
53,65,0.892488614064465,"ASS"
64,65,0.892514931724478,"ASS"
39,66,0.892550968931997,"ASS"
40,66,0.89255337744374,"ASS"
45,66,0.892565431162906,"ASS"
48,66,0.892572672271895,"ASS"
49,66,0.892575087445994,"ASS"
51,66,0.89257750335329,"ASS"
54,66,0.892584755457783,"ASS"
61,66,0.892599279213725,"ASS"
62,66,0.892601702350766,"ASS"
63,66,0.892604126200036,"ASS"
73,66,0.8926284034176,"ASS"
75,66,0.892633267191827,"ASS"
39,67,0.892650311785375,"ASS"
45,67,0.89266494744511,"ASS"
47,67,0.89266983124327,"ASS"
48,67,0.892672274115923,"ASS"
54,67,0.89268694484399,"ASS"
61,67,0.892704089475435,"ASS"
66,67,0.892716354276064,"ASS"
43,68,0.892760632501673,"ASS"
51,68,0.892780372760782,"ASS"
53,68,0.892785313565009,"ASS"
63,68,0.8928100515451,"ASS"
64,68,0.892812528425884,"ASS"
65,68,0.892815005861672,"ASS"
70,68,0.892827401316291,"ASS"
74,68,0.892837327526117,"ASS"
49,69,0.892874627178686,"ASS"
58,69,0.892897063441252,"ASS"
62,69,0.892907048315904,"ASS"
72,69,0.892932045097979,"ASS"
73,69,0.892934547449643,"ASS"
72,6,0.892944561640043,"ASS"
73,6,0.892947066375892,"ASS"
75,6,0.892952077262725,"ASS"
77,6,0.892957090025594,"ASS"
92,6,0.892962104649376,"ASS"
93,6,0.89296461265421,"ASS"
31,70,0.892974649247409,"ASS"
34,70,0.892982181439975,"ASS"
41,70,0.892999772060208,"ASS"
44,70,0.89300731740796,"ASS"
45,70,0.893009833375931,"ASS"
46,70,0.893012349766255,"ASS"
49,70,0.893017383805146,"ASS"
52,70,0.893024937976027,"ASS"
56,70,0.893035015921025,"ASS"
58,70,0.893040057301896,"ASS"
65,70,0.893057714442497,"ASS"
67,70,0.8930627627747,"ASS"
68,70,0.893065287500926,"ASS"
74,70,0.893080443548344,"ASS"
76,70,0.893085498438516,"ASS"
33,71,0.893093083405815,"ASS"
47,71,0.89312851999588,"ASS"
48,71,0.893131053611663,"ASS"
52,71,0.893141191187519,"ASS"
57,71,0.89315387000925,"ASS"
60,71,0.893161480857516,"ASS"
62,71,0.893166556202668,"ASS"
63,71,0.893169094302825,"ASS"
64,71,0.893171632685231,"ASS"
65,71,0.893174171347781,"ASS"
70,71,0.893186868789048,"ASS"
75,71,0.893199572913357,"ASS"
31,72,0.89320211451568,"ASS"
33,72,0.893207198479835,"ASS"
35,72,0.893212283441709,"ASS"
38,72,0.893219912715974,"ASS"
40,72,0.893225000093672,"ASS"
41,72,0.89322754413464,"ASS"
45,72,0.893237722602334,"ASS"
46,72,0.893240267785907,"ASS"
52,72,0.893255543503873,"ASS"
63,72,0.893283568522434,"ASS"
65,72,0.893288666556043,"ASS"
68,72,0.893296315026265,"ASS"
71,72,0.893303965160663,"ASS"
73,72,0.893309066154964,"ASS"
31,73,0.893316718980366,"ASS"
34,73,0.893324373379642,"ASS"
38,73,0.893334581641349,"ASS"
40,73,0.893339686778912,"ASS"
44,73,0.893349899023004,"ASS"
45,73,0.893352452487861,"ASS"
50,73,0.893365222180704,"ASS"
62,73,0.89339588487332,"ASS"
67,73,0.893408667052583,"ASS"
69,73,0.893413780866108,"ASS"
70,73,0.893416337969627,"ASS"
71,73,0.89341889520259,"ASS"
74,73,0.893426567663397,"ASS"
31,74,0.89343168325722,"ASS"
33,74,0.893436799333022,"ASS"
34,74,0.89343935754792,"ASS"
40,74,0.893454709220898,"ASS"
49,74,0.893477743891318,"ASS"
53,74,0.893487984094066,"ASS"
61,74,0.893508468895016,"ASS"
63,74,0.893513590961097,"ASS"
72,74,0.893536644203944,"ASS"
73,74,0.893539206052621,"ASS"
74,74,0.893541767973475,"ASS"
33,75,0.893549454162248,"ASS"
36,75,0.893554578636425,"ASS"
39,75,0.893562265856486,"ASS"
40,75,0.893564828396112,"ASS"
46,75,0.893580204982317,"ASS"
48,75,0.893585331009817,"ASS"
63,75,0.893623783603742,"ASS"
65,75,0.893628911536979,"ASS"
68,75,0.893636603809706,"ASS"
69,75,0.893639167997245,"ASS"
70,75,0.893641732231932,"ASS"
46,76,0.893693025730339,"ASS"
48,76,0.893698155881249,"ASS"
51,76,0.893705851338982,"ASS"
52,76,0.893708416550973,"ASS"
53,76,0.89371098179172,"ASS"
58,76,0.893723808406807,"ASS"
59,76,0.893726373808098,"ASS"
62,76,0.893734070158477,"ASS"
30,77,0.893769989073568,"ASS"
31,77,0.893772554857393,"ASS"
33,77,0.893777686477948,"ASS"
35,77,0.89378281816774,"ASS"
39,77,0.893793081748777,"ASS"
41,77,0.893798213636893,"ASS"
44,77,0.893805911586664,"ASS"
48,77,0.893816175729845,"ASS"
53,77,0.893829006211583,"ASS"
54,77,0.893831572343794,"ASS"
58,77,0.89384183697714,"ASS"
63,77,0.893854667970066,"ASS"
64,77,0.893857234190927,"ASS"
66,77,0.893862366651237,"ASS"
74,77,0.893882896672735,"ASS"
25,78,0.893890595472715,"ASS"
26,78,0.893893161741766,"ASS"
28,78,0.893898294282996,"ASS"
34,78,0.893913691926581,"ASS"
36,78,0.893918824479175,"ASS"
37,78,0.893921390756039,"ASS"
39,78,0.893926523310546,"ASS"
40,78,0.893929089587987,"ASS"
43,78,0.893936788420312,"ASS"
44,78,0.893939354697753,"ASS"
45,78,0.893941920975194,"ASS"
55,78,0.893967583749609,"ASS"
62,78,0.893985547691699,"ASS"
65,78,0.893993246524023,"ASS"
70,78,0.89400607791123,"ASS"
74,78,0.894016343020996,"ASS"
29,79,0.894034306963086,"ASS"
33,79,0.894044572072851,"ASS"
36,79,0.894052270905176,"ASS"
41,79,0.894065102292383,"ASS"
42,79,0.894067668569824,"ASS"
47,79,0.894080499957031,"ASS"
48,79,0.894083066234473,"ASS"
49,79,0.894085632511914,"ASS"
50,79,0.894088198789356,"ASS"
54,79,0.894098463899121,"ASS"
64,79,0.894124126673536,"ASS"
66,79,0.894129259228418,"ASS"
68,79,0.894134391783301,"ASS"
68,7,0.894152355725391,"ASS"
69,7,0.894154922002833,"ASS"
74,7,0.894165187112598,"ASS"
75,7,0.89416775339004,"ASS"
77,7,0.894172885944923,"ASS"
23,80,0.894183151054688,"ASS"
25,80,0.894188283609571,"ASS"
26,80,0.894190849887013,"ASS"
27,80,0.894193416164454,"ASS"
44,80,0.894237042880958,"ASS"
46,80,0.894242175435841,"ASS"
47,80,0.894244741713283,"ASS"
56,80,0.894267838210255,"ASS"
59,80,0.89427553704258,"ASS"
67,80,0.894296067262111,"ASS"
72,80,0.894308898649318,"ASS"
24,81,0.89431146492676,"ASS"
30,81,0.894324296313967,"ASS"
33,81,0.894331995146291,"ASS"
34,81,0.894334561423733,"ASS"
38,81,0.894342260256057,"ASS"
41,81,0.894349959088381,"ASS"
42,81,0.894352525365823,"ASS"
43,81,0.894355091643264,"ASS"
44,81,0.894357657920705,"ASS"
45,81,0.894360224198147,"ASS"
47,81,0.89436535675303,"ASS"
54,81,0.89438332069512,"ASS"
55,81,0.894385886972561,"ASS"
60,81,0.894398718359768,"ASS"
68,81,0.8944192485793,"ASS"
69,81,0.894421814856741,"ASS"
23,82,0.894432079966507,"ASS"
26,82,0.894439778798831,"ASS"
30,82,0.894450043908597,"ASS"
32,82,0.89445517646348,"ASS"
38,82,0.894470574128128,"ASS"
46,82,0.894493670625101,"ASS"
53,82,0.894511634567191,"ASS"
55,82,0.894516767122074,"ASS"
59,82,0.89452703223184,"ASS"
68,82,0.894552695006254,"ASS"
69,82,0.894555261283695,"ASS"
70,82,0.894557827561137,"ASS"
34,83,0.894583490335551,"ASS"
