X,Y,Prediction,Method
58,67,0.14737504720687866,DNN
77,64,0.01313002873212099,DNN
73,45,0.1091875210404396,DNN
39,72,0.11119107902050018,DNN
73,56,0.1012139618396759,DNN
70,66,0.11353413015604019,DNN
42,41,0.24513523280620575,DNN
31,71,0.1293809413909912,DNN
94,23,0.19950158894062042,DNN
47,61,0.20918065309524536,DNN
69,88,0.0786890760064125,DNN
51,84,0.14144019782543182,DNN
69,70,0.09307017922401428,DNN
43,79,0.18983271718025208,DNN
49,90,0.25235092639923096,DNN
52,54,0.1808425337076187,DNN
49,92,0.3643313944339752,DNN
65,64,0.13468067348003387,DNN
67,43,0.13361044228076935,DNN
65,61,0.1375533789396286,DNN
81,47,0.08683444559574127,DNN
76,64,0.012751561589539051,DNN
36,92,0.7357742786407471,DNN
28,96,0.8631347417831421,DNN
36,89,0.6898327469825745,DNN
77,10,0.23860278725624084,DNN
67,8,0.2375752478837967,DNN
54,58,0.16161254048347473,DNN
51,68,0.22221212089061737,DNN
61,28,0.19170770049095154,DNN
59,55,0.1469171792268753,DNN
61,39,0.13980527222156525,DNN
58,89,0.11212840676307678,DNN
59,38,0.17016896605491638,DNN
51,71,0.08036258071660995,DNN
37,82,0.25220397114753723,DNN
61,55,0.13381749391555786,DNN
71,4,0.256326824426651,DNN
40,86,0.3415986895561218,DNN
74,45,0.08964190632104874,DNN
72,77,0.0824042409658432,DNN
98,11,0.7405885457992554,DNN
62,12,0.3722999095916748,DNN
45,70,0.09564241766929626,DNN
63,77,0.10016615688800812,DNN
71,15,0.3187834322452545,DNN
62,28,0.17265723645687103,DNN
68,34,0.12948958575725555,DNN
55,87,0.1426432728767395,DNN
64,42,0.13323462009429932,DNN
45,44,0.24295073747634888,DNN
56,95,0.09244871884584427,DNN
78,47,0.07052826881408691,DNN
37,88,0.6235012412071228,DNN
65,89,0.09399653226137161,DNN
77,52,0.07101579755544662,DNN
91,27,0.08832919597625732,DNN
69,58,0.12193521112203598,DNN
64,64,0.13655273616313934,DNN
66,80,0.09471359103918076,DNN
71,64,0.013822286389768124,DNN
46,86,0.17575989663600922,DNN
60,74,0.14431340992450714,DNN
66,11,0.37455129623413086,DNN
42,74,0.10524972528219223,DNN
82,25,0.1044379398226738,DNN
69,80,0.08838698267936707,DNN
46,71,0.10080983489751816,DNN
92,15,0.579597532749176,DNN
87,21,0.2359309196472168,DNN
55,56,0.17785127460956573,DNN
74,12,0.1699988842010498,DNN
70,15,0.30389073491096497,DNN
57,91,0.11384385079145432,DNN
74,32,0.10214139521121979,DNN
51,83,0.15113221108913422,DNN
56,48,0.17884637415409088,DNN
37,76,0.12907758355140686,DNN
73,6,0.25917643308639526,DNN
78,17,0.22259022295475006,DNN
69,57,0.12283283472061157,DNN
51,85,0.1520662009716034,DNN
37,80,0.2588849663734436,DNN
61,37,0.1588369607925415,DNN
64,80,0.08375819027423859,DNN
72,20,0.2668546438217163,DNN
42,70,0.09377675503492355,DNN
71,41,0.11564182490110397,DNN
59,66,0.1467030644416809,DNN
43,85,0.360137015581131,DNN
71,37,0.11140953004360199,DNN
41,82,0.25460541248321533,DNN
86,31,0.04659140855073929,DNN
68,12,0.35298049449920654,DNN
71,69,0.08602561056613922,DNN
53,57,0.16184501349925995,DNN
64,91,0.0815577581524849,DNN
82,45,0.13309434056282043,DNN
46,42,0.23218637704849243,DNN
68,18,0.30351629853248596,DNN
73,57,0.10651511698961258,DNN
89,17,0.42879435420036316,DNN
53,34,0.20125535130500793,DNN
73,10,0.18384644389152527,DNN
68,76,0.08243793249130249,DNN
53,62,0.18360722064971924,DNN
55,85,0.1389988213777542,DNN
63,63,0.13929253816604614,DNN
52,77,0.08825327455997467,DNN
62,62,0.14219562709331512,DNN
78,8,0.3184579610824585,DNN
76,54,0.06952527165412903,DNN
62,64,0.1227150410413742,DNN
53,30,0.21020476520061493,DNN
64,68,0.12397392094135284,DNN
65,98,0.07228905707597733,DNN
52,33,0.20822039246559143,DNN
65,76,0.08993164449930191,DNN
40,36,0.2708611488342285,DNN
70,64,0.11145466566085815,DNN
52,61,0.19666597247123718,DNN
58,77,0.1494787335395813,DNN
79,45,0.10278052091598511,DNN
67,59,0.10873515903949738,DNN
31,78,0.31832781434059143,DNN
66,45,0.12898871302604675,DNN
52,56,0.1874200850725174,DNN
56,57,0.14584843814373016,DNN
60,68,0.14492951333522797,DNN
55,69,0.13405729830265045,DNN
35,76,0.11293581873178482,DNN
53,43,0.16485174000263214,DNN
39,82,0.2285248041152954,DNN
97,15,0.4495464265346527,DNN
62,87,0.08217423409223557,DNN
35,88,0.5954189300537109,DNN
33,93,0.7972757816314697,DNN
86,40,0.3045157492160797,DNN
51,45,0.17243148386478424,DNN
62,88,0.10188666731119156,DNN
67,96,0.06805001944303513,DNN
58,75,0.14638468623161316,DNN
60,81,0.10595908761024475,DNN
80,43,0.16972680389881134,DNN
39,71,0.11606690287590027,DNN
79,25,0.09975423663854599,DNN
61,64,0.14226208627223969,DNN
53,90,0.19853712618350983,DNN
74,51,0.08212301880121231,DNN
70,54,0.1051911935210228,DNN
81,30,0.08546816557645798,DNN
64,60,0.13346680998802185,DNN
67,62,0.12008792906999588,DNN
54,38,0.1845530867576599,DNN
45,82,0.15078189969062805,DNN
81,21,0.2747002840042114,DNN
75,22,0.12247768044471741,DNN
81,25,0.0947684720158577,DNN
78,1,0.5056361556053162,DNN
79,46,0.07789617031812668,DNN
52,71,0.07460984587669373,DNN
54,40,0.19118410348892212,DNN
67,75,0.08557028323411942,DNN
38,91,0.7050936222076416,DNN
83,46,0.10967501997947693,DNN
73,42,0.08907359838485718,DNN
43,88,0.49522626399993896,DNN
66,22,0.2722901403903961,DNN
85,28,0.0615038238465786,DNN
50,76,0.08962630480527878,DNN
66,51,0.11953068524599075,DNN
44,78,0.15024018287658691,DNN
65,48,0.10971711575984955,DNN
98,13,0.5513159036636353,DNN
67,45,0.12088096141815186,DNN
40,69,0.11079521477222443,DNN
57,28,0.196347177028656,DNN
52,36,0.19476601481437683,DNN
65,56,0.13290688395500183,DNN
72,69,0.08040963858366013,DNN
70,75,0.07964761555194855,DNN
77,49,0.057240456342697144,DNN
67,93,0.06537766009569168,DNN
54,28,0.2099747508764267,DNN
75,13,0.15791955590248108,DNN
34,92,0.7669086456298828,DNN
73,48,0.08504330366849899,DNN
83,19,0.3812262713909149,DNN
58,79,0.12028961628675461,DNN
62,10,0.38347479701042175,DNN
28,78,0.41644030809402466,DNN
56,47,0.16382238268852234,DNN
68,41,0.11855828762054443,DNN
59,95,0.07980675250291824,DNN
61,85,0.1023414134979248,DNN
63,12,0.36763012409210205,DNN
74,25,0.11894737929105759,DNN
65,17,0.3097187280654907,DNN
57,81,0.12544268369674683,DNN
49,59,0.21589115262031555,DNN
52,14,0.39797037839889526,DNN
59,47,0.13118979334831238,DNN
45,74,0.09762349724769592,DNN
67,9,0.2135043889284134,DNN
57,82,0.13386215269565582,DNN
93,31,0.06967486441135406,DNN
55,12,0.4197797477245331,DNN
70,27,0.13147534430027008,DNN
66,65,0.12944573163986206,DNN
98,12,0.7342092990875244,DNN
56,67,0.17295286059379578,DNN
56,34,0.17322495579719543,DNN
70,65,0.11428041011095047,DNN
63,50,0.14352092146873474,DNN
60,86,0.11290297657251358,DNN
70,23,0.24842412769794464,DNN
36,88,0.6375752091407776,DNN
75,7,0.2971465289592743,DNN
41,36,0.26588064432144165,DNN
51,28,0.23606012761592865,DNN
57,41,0.18183577060699463,DNN
81,16,0.4703659415245056,DNN
68,67,0.12007130682468414,DNN
67,70,0.11377550661563873,DNN
71,27,0.11888837814331055,DNN
64,13,0.36769092082977295,DNN
86,42,0.3299069404602051,DNN
67,64,0.11829917877912521,DNN
91,17,0.49053439497947693,DNN
67,32,0.1356237232685089,DNN
40,41,0.2812202274799347,DNN
28,80,0.3668275773525238,DNN
35,36,0.3069395124912262,DNN
57,48,0.15016542375087738,DNN
62,67,0.14429442584514618,DNN
32,76,0.14591646194458008,DNN
73,51,0.09590454399585724,DNN
51,41,0.1856524646282196,DNN
57,45,0.17461466789245605,DNN
66,95,0.06846495717763901,DNN
61,63,0.13846822082996368,DNN
65,92,0.08111128956079483,DNN
50,86,0.14927054941654205,DNN
80,48,0.11417446285486221,DNN
78,18,0.16546273231506348,DNN
50,58,0.17837944626808167,DNN
74,27,0.11827937513589859,DNN
63,84,0.1048605665564537,DNN
67,88,0.08889107406139374,DNN
82,29,0.09024328738451004,DNN
49,44,0.18976366519927979,DNN
74,31,0.1045709177851677,DNN
85,22,0.16384389996528625,DNN
32,74,0.12478239089250565,DNN
84,25,0.10003523528575897,DNN
63,39,0.12542158365249634,DNN
32,40,0.28316551446914673,DNN
46,68,0.18050545454025269,DNN
63,72,0.13421057164669037,DNN
46,77,0.08748455345630646,DNN
47,66,0.3464456796646118,DNN
62,65,0.14408062398433685,DNN
53,54,0.18719039857387543,DNN
25,81,0.6038694381713867,DNN
83,41,0.33108600974082947,DNN
65,41,0.1390741467475891,DNN
82,26,0.10090328007936478,DNN
34,90,0.7264806628227234,DNN
64,65,0.135645791888237,DNN
82,39,0.3612886369228363,DNN
59,90,0.10675778239965439,DNN
53,64,0.1814010888338089,DNN
71,82,0.08354689925909042,DNN
44,40,0.24778814613819122,DNN
74,28,0.11277273297309875,DNN
56,43,0.17436234652996063,DNN
93,19,0.27994033694267273,DNN
24,78,0.49375471472740173,DNN
97,10,0.7110199928283691,DNN
86,41,0.3024817109107971,DNN
40,40,0.24384215474128723,DNN
62,71,0.13572204113006592,DNN
72,80,0.08116669952869415,DNN
73,9,0.18885882198810577,DNN
75,70,0.07390221208333969,DNN
64,62,0.13604557514190674,DNN
40,78,0.16890911757946014,DNN
52,42,0.17082391679286957,DNN
78,39,0.13955152034759521,DNN
27,96,0.8678429126739502,DNN
58,39,0.168643981218338,DNN
63,78,0.09897758066654205,DNN
51,52,0.19838348031044006,DNN
49,65,0.1981137990951538,DNN
62,72,0.13526439666748047,DNN
25,91,0.822106122970581,DNN
79,31,0.16356953978538513,DNN
75,11,0.18166124820709229,DNN
69,11,0.3336065709590912,DNN
72,65,0.10546378791332245,DNN
39,77,0.11950044333934784,DNN
50,55,0.1760445088148117,DNN
76,27,0.10202328860759735,DNN
74,61,0.01968333311378956,DNN
74,44,0.1028575673699379,DNN
67,92,0.06617090851068497,DNN
84,31,0.13791891932487488,DNN
65,59,0.11381378769874573,DNN
88,20,0.3086507320404053,DNN
82,13,0.3960270583629608,DNN
75,55,0.08603094518184662,DNN
87,35,0.14848889410495758,DNN
58,76,0.14908939599990845,DNN
34,74,0.13381342589855194,DNN
96,14,0.52114337682724,DNN
82,44,0.1271650791168213,DNN
66,86,0.09276764839887619,DNN
83,42,0.17916887998580933,DNN
67,12,0.35085031390190125,DNN
61,75,0.13565172255039215,DNN
95,21,0.16377472877502441,DNN
53,63,0.17397087812423706,DNN
62,48,0.13785608112812042,DNN
73,20,0.24730396270751953,DNN
57,89,0.11475328356027603,DNN
44,70,0.08770555257797241,DNN
60,82,0.10318921506404877,DNN
51,25,0.2559964656829834,DNN
26,82,0.6324065923690796,DNN
40,37,0.26825037598609924,DNN
36,35,0.28073084354400635,DNN
46,74,0.08278694748878479,DNN
23,88,0.7935207486152649,DNN
43,72,0.10210838168859482,DNN
38,81,0.30120399594306946,DNN
74,43,0.09683632850646973,DNN
34,89,0.7236595749855042,DNN
73,17,0.28539443016052246,DNN
92,32,0.08905421942472458,DNN
4,82,0.7696153521537781,DNN
55,39,0.172588050365448,DNN
60,25,0.1986306607723236,DNN
57,51,0.15989980101585388,DNN
58,70,0.14170843362808228,DNN
71,83,0.08306650817394257,DNN
57,79,0.12124990671873093,DNN
73,53,0.09460432827472687,DNN
51,46,0.18574877083301544,DNN
78,24,0.11118493229150772,DNN
36,80,0.30633506178855896,DNN
21,89,0.827487051486969,DNN
70,20,0.2542687952518463,DNN
83,21,0.3275254964828491,DNN
63,27,0.15171761810779572,DNN
37,37,0.27686387300491333,DNN
61,65,0.1389448344707489,DNN
70,69,0.08293721079826355,DNN
73,23,0.2504061460494995,DNN
64,61,0.13039661943912506,DNN
35,87,0.6571518182754517,DNN
61,12,0.3908902406692505,DNN
47,41,0.2341819405555725,DNN
87,22,0.19344371557235718,DNN
62,94,0.06908071041107178,DNN
80,21,0.12776397168636322,DNN
46,76,0.08981720358133316,DNN
69,60,0.12243188917636871,DNN
57,53,0.17404024302959442,DNN
35,73,0.13633450865745544,DNN
67,54,0.13402581214904785,DNN
66,18,0.30412498116493225,DNN
74,26,0.12233991175889969,DNN
77,56,0.32086172699928284,DNN
50,91,0.2892703115940094,DNN
63,82,0.1021307185292244,DNN
28,79,0.4358602464199066,DNN
7,89,0.8764713406562805,DNN
57,52,0.148924320936203,DNN
78,65,0.01251030620187521,DNN
76,52,0.08493395894765854,DNN
22,91,0.8384363055229187,DNN
62,27,0.1932598054409027,DNN
39,92,0.7204074859619141,DNN
64,93,0.07466303557157516,DNN
49,42,0.21385382115840912,DNN
65,65,0.12905782461166382,DNN
85,29,0.0648215189576149,DNN
38,82,0.31818005442619324,DNN
96,7,0.7747102975845337,DNN
47,86,0.17240673303604126,DNN
56,17,0.3589160740375519,DNN
74,38,0.10062774270772934,DNN
44,86,0.27012741565704346,DNN
62,57,0.14657054841518402,DNN
24,81,0.6345252394676208,DNN
54,94,0.30785760283470154,DNN
63,13,0.36212122440338135,DNN
49,85,0.1569654941558838,DNN
37,83,0.30473512411117554,DNN
64,20,0.29612186551094055,DNN
65,90,0.09287331253290176,DNN
56,27,0.21260669827461243,DNN
33,75,0.1375129669904709,DNN
61,86,0.1087944433093071,DNN
70,43,0.11769959330558777,DNN
59,100,0.08491352945566177,DNN
58,88,0.10706701129674911,DNN
65,78,0.09037730097770691,DNN
58,54,0.15739937126636505,DNN
93,3,0.7443305850028992,DNN
93,6,0.7768288850784302,DNN
73,40,0.09899365901947021,DNN
55,30,0.19597923755645752,DNN
71,22,0.2586626708507538,DNN
93,16,0.3838907480239868,DNN
39,90,0.6573054194450378,DNN
84,19,0.5192834138870239,DNN
70,88,0.06971265375614166,DNN
46,38,0.23744148015975952,DNN
57,65,0.1620067059993744,DNN
57,12,0.39240896701812744,DNN
88,36,0.11552608758211136,DNN
67,51,0.11588984727859497,DNN
64,78,0.09254290163516998,DNN
62,49,0.11771220713853836,DNN
71,49,0.10358069837093353,DNN
34,39,0.310982346534729,DNN
68,13,0.3343724012374878,DNN
68,93,0.06284578889608383,DNN
65,25,0.2570874094963074,DNN
28,90,0.753581702709198,DNN
84,28,0.05801883339881897,DNN
87,23,0.09167949855327606,DNN
80,15,0.4918012022972107,DNN
64,76,0.09202952682971954,DNN
46,91,0.3566242754459381,DNN
75,39,0.1352483332157135,DNN
80,18,0.3058030307292938,DNN
38,68,0.1883111298084259,DNN
67,17,0.32004424929618835,DNN
56,90,0.11617527902126312,DNN
73,77,0.08055786788463593,DNN
62,38,0.15316210687160492,DNN
42,59,0.1926645189523697,DNN
62,21,0.29621991515159607,DNN
59,26,0.21327152848243713,DNN
38,97,0.8230007290840149,DNN
63,19,0.31708359718322754,DNN
64,9,0.40233302116394043,DNN
62,44,0.13279110193252563,DNN
44,87,0.40420421957969666,DNN
83,40,0.23490610718727112,DNN
17,88,0.7671304941177368,DNN
54,44,0.16166077554225922,DNN
8,87,0.8488559722900391,DNN
49,29,0.22875705361366272,DNN
10,90,0.8721223473548889,DNN
24,82,0.650948703289032,DNN
73,39,0.08818862587213516,DNN
96,2,0.6856563091278076,DNN
64,82,0.10130395740270615,DNN
75,44,0.08235428482294083,DNN
92,17,0.398473858833313,DNN
36,86,0.46801891922950745,DNN
38,89,0.5539053678512573,DNN
9,88,0.8531607985496521,DNN
12,91,0.8768849968910217,DNN
73,52,0.09526626765727997,DNN
47,42,0.232858806848526,DNN
30,98,0.8770012259483337,DNN
30,99,0.8921860456466675,DNN
35,94,0.7634034752845764,DNN
97,1,0.6895458698272705,DNN
69,83,0.08445443958044052,DNN
88,23,0.09455062448978424,DNN
65,19,0.2972199618816376,DNN
86,28,0.06150193512439728,DNN
70,55,0.09810075163841248,DNN
65,21,0.26540958881378174,DNN
37,89,0.6719239950180054,DNN
74,52,0.09064815193414688,DNN
53,41,0.19862322509288788,DNN
30,90,0.7613453269004822,DNN
67,21,0.2894788086414337,DNN
28,91,0.7944079041481018,DNN
58,28,0.20257249474525452,DNN
39,86,0.48183950781822205,DNN
81,33,0.17267732322216034,DNN
72,15,0.30378103256225586,DNN
67,18,0.30921444296836853,DNN
52,25,0.237110435962677,DNN
32,91,0.774161159992218,DNN
80,23,0.11600208282470703,DNN
37,75,0.12673664093017578,DNN
67,10,0.20113517343997955,DNN
61,89,0.10006849467754364,DNN
48,42,0.2132752388715744,DNN
33,80,0.365915983915329,DNN
69,49,0.11033792048692703,DNN
47,65,0.3053463399410248,DNN
69,20,0.2619445323944092,DNN
47,37,0.2255539894104004,DNN
49,81,0.14799770712852478,DNN
53,89,0.16961421072483063,DNN
31,72,0.13955654203891754,DNN
48,67,0.2670229375362396,DNN
31,80,0.3183840215206146,DNN
52,18,0.36175432801246643,DNN
51,82,0.13987699151039124,DNN
49,93,0.40827876329421997,DNN
64,26,0.1446065902709961,DNN
68,69,0.09496939927339554,DNN
58,85,0.1211758553981781,DNN
66,48,0.1330939680337906,DNN
54,14,0.3919038474559784,DNN
64,11,0.36125999689102173,DNN
41,81,0.2168595939874649,DNN
58,15,0.3742906451225281,DNN
32,36,0.31625834107398987,DNN
97,6,0.7556394934654236,DNN
70,18,0.29353150725364685,DNN
48,51,0.2141893357038498,DNN
31,86,0.6070355176925659,DNN
46,36,0.22966136038303375,DNN
56,25,0.22286096215248108,DNN
63,83,0.10305465757846832,DNN
59,82,0.10556025058031082,DNN
46,35,0.22754132747650146,DNN
48,66,0.32391226291656494,DNN
44,81,0.18267008662223816,DNN
56,16,0.3576265573501587,DNN
70,59,0.10235041379928589,DNN
62,77,0.08148135244846344,DNN
45,35,0.23382118344306946,DNN
56,88,0.11720089614391327,DNN
43,60,0.17701493203639984,DNN
66,83,0.09482000768184662,DNN
55,32,0.18930719792842865,DNN
