"X","Y","Prediction","Method"
28,78,0.875,"CART"
56,47,0.388888888888889,"CART"
68,41,0.0555555555555556,"CART"
59,95,0.157894736842105,"CART"
61,85,0,"CART"
63,12,0.833333333333333,"CART"
74,25,0.166666666666667,"CART"
65,17,0.444444444444444,"CART"
57,81,0.157894736842105,"CART"
49,59,0,"CART"
52,14,0.8125,"CART"
59,47,0.388888888888889,"CART"
45,74,0,"CART"
67,9,0.384615384615385,"CART"
57,82,0.125,"CART"
93,31,0,"CART"
55,12,0.833333333333333,"CART"
70,27,0,"CART"
66,65,0.214285714285714,"CART"
98,12,0.6875,"CART"
56,67,0,"CART"
56,34,0,"CART"
70,65,0.214285714285714,"CART"
63,50,0.416666666666667,"CART"
60,86,0,"CART"
70,23,0.1,"CART"
36,88,0.153846153846154,"CART"
75,7,0,"CART"
41,36,0.4,"CART"
51,28,0.631578947368421,"CART"
57,41,0,"CART"
81,16,0.631578947368421,"CART"
68,67,0.214285714285714,"CART"
67,70,0.272727272727273,"CART"
71,27,0,"CART"
64,13,0.833333333333333,"CART"
86,42,0.0769230769230769,"CART"
67,64,0,"CART"
91,17,0.153846153846154,"CART"
67,32,0,"CART"
40,41,0.538461538461538,"CART"
28,80,0.875,"CART"
35,36,0.571428571428571,"CART"
57,48,0,"CART"
62,67,0,"CART"
32,76,0.294117647058824,"CART"
73,51,0.388888888888889,"CART"
51,41,0,"CART"
57,45,0.444444444444444,"CART"
66,95,0.166666666666667,"CART"
61,63,0,"CART"
65,92,0.0625,"CART"
50,86,0,"CART"
80,48,0,"CART"
78,18,0.133333333333333,"CART"
50,58,0,"CART"
74,27,0,"CART"
63,84,0.1,"CART"
67,88,0,"CART"
82,29,0,"CART"
49,44,0.2,"CART"
74,31,0,"CART"
85,22,0,"CART"
32,74,0.294117647058824,"CART"
84,25,0.222222222222222,"CART"
63,39,0.111111111111111,"CART"
32,40,0.941176470588235,"CART"
46,68,0,"CART"
63,72,0,"CART"
46,77,0,"CART"
47,66,0.3,"CART"
62,65,0,"CART"
53,54,0,"CART"
25,81,0.875,"CART"
83,41,0.0769230769230769,"CART"
65,41,0.0555555555555556,"CART"
82,26,0.222222222222222,"CART"
34,90,0.428571428571429,"CART"
64,65,0.214285714285714,"CART"
82,39,0.5625,"CART"
59,90,0.533333333333333,"CART"
53,64,0,"CART"
71,82,0.714285714285714,"CART"
44,40,0.538461538461538,"CART"
74,28,0,"CART"
56,43,0.2,"CART"
93,19,0.153846153846154,"CART"
24,78,0.875,"CART"
97,10,1,"CART"
86,41,0.0769230769230769,"CART"
40,40,0.5,"CART"
62,71,0,"CART"
72,80,0,"CART"
73,9,0,"CART"
75,70,0.272727272727273,"CART"
64,62,0.214285714285714,"CART"
40,78,0,"CART"
52,42,0,"CART"
78,39,0.166666666666667,"CART"
27,96,1,"CART"
58,39,0,"CART"
63,78,0,"CART"
51,52,0,"CART"
49,65,0.3,"CART"
62,72,0,"CART"
25,91,1,"CART"
79,31,0.142857142857143,"CART"
75,11,0,"CART"
69,11,0,"CART"
72,65,0.214285714285714,"CART"
39,77,0,"CART"
50,55,0,"CART"
76,27,0,"CART"
74,61,0.375,"CART"
74,44,0,"CART"
67,92,0,"CART"
84,31,0,"CART"
65,59,0.444444444444444,"CART"
88,20,0.0833333333333333,"CART"
82,13,0.6875,"CART"
75,55,0,"CART"
87,35,0.466666666666667,"CART"
58,76,0,"CART"
34,74,0,"CART"
96,14,0.6875,"CART"
82,44,0.4,"CART"
66,86,0,"CART"
83,42,0.0769230769230769,"CART"
67,12,0.0909090909090909,"CART"
61,75,0,"CART"
95,21,0.0833333333333333,"CART"
53,63,0,"CART"
62,48,0.416666666666667,"CART"
73,20,0,"CART"
57,89,0.142857142857143,"CART"
44,70,0,"CART"
60,82,0.125,"CART"
51,25,0.631578947368421,"CART"
26,82,0.733333333333333,"CART"
40,37,0.875,"CART"
36,35,0.4,"CART"
46,74,0,"CART"
23,88,0.307692307692308,"CART"
43,72,0,"CART"
38,81,0.285714285714286,"CART"
74,43,0,"CART"
34,89,0.428571428571429,"CART"
73,17,0,"CART"
92,32,0.0555555555555556,"CART"
4,82,0.733333333333333,"CART"
55,39,0.266666666666667,"CART"
60,25,0.555555555555556,"CART"
57,51,0.388888888888889,"CART"
58,70,0,"CART"
71,83,0.714285714285714,"CART"
57,79,0.375,"CART"
73,53,0,"CART"
51,46,1,"CART"
78,24,0,"CART"
36,80,0.363636363636364,"CART"
21,89,0.307692307692308,"CART"
70,20,0,"CART"
83,21,0.555555555555556,"CART"
63,27,0,"CART"
37,37,0.875,"CART"
61,65,0,"CART"
70,69,0.272727272727273,"CART"
73,23,0,"CART"
64,61,0,"CART"
35,87,1,"CART"
61,12,0.833333333333333,"CART"
47,41,0.25,"CART"
87,22,0,"CART"
62,94,0.0625,"CART"
80,21,0.555555555555556,"CART"
46,76,0,"CART"
69,60,0.571428571428571,"CART"
57,53,0,"CART"
35,73,0.294117647058824,"CART"
67,54,0.571428571428571,"CART"
66,18,0.0909090909090909,"CART"
74,26,0.222222222222222,"CART"
77,56,0,"CART"
50,91,1,"CART"
63,82,0.125,"CART"
28,79,0.875,"CART"
7,89,0.625,"CART"
57,52,0,"CART"
78,65,0.5,"CART"
76,52,0.25,"CART"
22,91,1,"CART"
62,27,0.555555555555556,"CART"
39,92,1,"CART"
64,93,0,"CART"
49,42,0,"CART"
65,65,0.214285714285714,"CART"
85,29,0.0555555555555556,"CART"
38,82,0.285714285714286,"CART"
96,7,1,"CART"
47,86,0.5,"CART"
56,17,1,"CART"
74,38,0.2,"CART"
44,86,0.153846153846154,"CART"
62,57,0.1875,"CART"
24,81,0.875,"CART"
54,94,0.533333333333333,"CART"
63,13,0.833333333333333,"CART"
49,85,0.285714285714286,"CART"
37,83,0.285714285714286,"CART"
64,20,0.666666666666667,"CART"
65,90,0.533333333333333,"CART"
56,27,0.117647058823529,"CART"
33,75,0,"CART"
61,86,0,"CART"
70,43,0.769230769230769,"CART"
59,100,0.777777777777778,"CART"
58,88,0,"CART"
65,78,0.1875,"CART"
58,54,0,"CART"
93,3,0.461538461538462,"CART"
93,6,1,"CART"
73,40,0.2,"CART"
55,30,0.117647058823529,"CART"
71,22,0,"CART"
93,16,0.153846153846154,"CART"
39,90,0.68421052631579,"CART"
84,19,0.631578947368421,"CART"
70,88,0.3,"CART"
46,38,0.25,"CART"
57,65,0,"CART"
57,12,0.833333333333333,"CART"
88,36,0.466666666666667,"CART"
67,51,0.388888888888889,"CART"
64,78,0.1875,"CART"
62,49,0,"CART"
71,49,0.388888888888889,"CART"
34,39,0.571428571428571,"CART"
68,13,0.0909090909090909,"CART"
68,93,0,"CART"
65,25,0.555555555555556,"CART"
28,90,0.866666666666667,"CART"
84,28,0.0555555555555556,"CART"
87,23,0,"CART"
80,15,0.133333333333333,"CART"
64,76,0.1875,"CART"
46,91,0.928571428571429,"CART"
75,39,0,"CART"
80,18,0.133333333333333,"CART"
38,68,0,"CART"
67,17,0.384615384615385,"CART"
56,90,0.533333333333333,"CART"
73,77,0.6,"CART"
62,38,0.0555555555555556,"CART"
42,59,0.384615384615385,"CART"
62,21,0.666666666666667,"CART"
59,26,0.555555555555556,"CART"
38,97,1,"CART"
63,19,0.833333333333333,"CART"
64,9,0.833333333333333,"CART"
62,44,0,"CART"
44,87,0.153846153846154,"CART"
83,40,0.5625,"CART"
17,88,0.625,"CART"
54,44,0.2,"CART"
8,87,1,"CART"
49,29,0.631578947368421,"CART"
10,90,0.625,"CART"
24,82,0.733333333333333,"CART"
73,39,0.2,"CART"
96,2,0.461538461538462,"CART"
64,82,0.125,"CART"
75,44,0.166666666666667,"CART"
92,17,0.153846153846154,"CART"
36,86,0.153846153846154,"CART"
38,89,0.68421052631579,"CART"
9,88,0.625,"CART"
12,91,1,"CART"
73,52,0,"CART"
47,42,0.25,"CART"
30,98,1,"CART"
30,99,1,"CART"
35,94,0.636363636363636,"CART"
97,1,0.461538461538462,"CART"
69,83,0,"CART"
88,23,0,"CART"
65,19,0.444444444444444,"CART"
86,28,0,"CART"
70,55,0.230769230769231,"CART"
65,21,0.666666666666667,"CART"
37,89,0.68421052631579,"CART"
74,52,0,"CART"
53,41,0,"CART"
30,90,0.428571428571429,"CART"
67,21,0.1,"CART"
28,91,1,"CART"
58,28,0.555555555555556,"CART"
39,86,0.153846153846154,"CART"
81,33,0.142857142857143,"CART"
72,15,0,"CART"
67,18,0.0909090909090909,"CART"
52,25,0.0769230769230769,"CART"
32,91,1,"CART"
80,23,0,"CART"
37,75,0,"CART"
67,10,0.384615384615385,"CART"
61,89,0.142857142857143,"CART"
48,42,0.25,"CART"
33,80,0,"CART"
69,49,0.388888888888889,"CART"
47,65,0.3,"CART"
69,20,0,"CART"
47,37,0.25,"CART"
49,81,0.285714285714286,"CART"
53,89,0.142857142857143,"CART"
31,72,0.941176470588235,"CART"
48,67,0.3,"CART"
31,80,0.4,"CART"
52,18,0.8125,"CART"
51,82,0.125,"CART"
49,93,1,"CART"
64,26,0.571428571428571,"CART"
68,69,0.214285714285714,"CART"
58,85,0,"CART"
66,48,0.769230769230769,"CART"
54,14,0.8125,"CART"
64,11,0.833333333333333,"CART"
41,81,0,"CART"
58,15,1,"CART"
32,36,0.941176470588235,"CART"
97,6,1,"CART"
70,18,0,"CART"
48,51,0.875,"CART"
31,86,1,"CART"
46,36,0.25,"CART"
56,25,0.117647058823529,"CART"
63,83,0.1,"CART"
59,82,0.125,"CART"
46,35,0.25,"CART"
48,66,0,"CART"
44,81,0,"CART"
56,16,0.8125,"CART"
70,59,0.571428571428571,"CART"
62,77,0,"CART"
45,35,0.4,"CART"
56,88,0,"CART"
43,60,0.384615384615385,"CART"
66,83,0,"CART"
55,32,0.117647058823529,"CART"
84,20,0.555555555555556,"CART"
64,19,0.833333333333333,"CART"
73,47,0,"CART"
67,50,0.416666666666667,"CART"
59,43,0,"CART"
45,85,0,"CART"
54,46,1,"CART"
41,95,1,"CART"
93,21,0.0833333333333333,"CART"
52,88,0,"CART"
93,18,0.153846153846154,"CART"
59,84,0.1,"CART"
46,59,0.222222222222222,"CART"
41,91,0.928571428571429,"CART"
96,3,0.461538461538462,"CART"
88,35,0.466666666666667,"CART"
67,63,0,"CART"
57,14,0.8125,"CART"
57,49,0.416666666666667,"CART"
66,84,0,"CART"
58,83,0.1,"CART"
49,31,0.631578947368421,"CART"
60,92,0,"CART"
39,96,0.928571428571429,"CART"
52,90,0.68421052631579,"CART"
95,22,0,"CART"
63,37,0.111111111111111,"CART"
5,88,0.625,"CART"
37,70,0,"CART"
57,42,0,"CART"
59,13,0.333333333333333,"CART"
39,39,0.875,"CART"
52,93,0.928571428571429,"CART"
53,29,0.0769230769230769,"CART"
92,2,0.769230769230769,"CART"
68,49,0.416666666666667,"CART"
58,14,1,"CART"
57,70,0.142857142857143,"CART"
59,30,0.555555555555556,"CART"
28,87,1,"CART"
34,72,0.571428571428571,"CART"
74,6,0,"CART"
64,17,0.833333333333333,"CART"
99,19,0.125,"CART"
60,91,0.533333333333333,"CART"
63,18,0.833333333333333,"CART"
31,96,1,"CART"
30,91,1,"CART"
78,62,0.5,"CART"
56,96,0.157894736842105,"CART"
45,41,0.214285714285714,"CART"
53,50,0.388888888888889,"CART"
54,15,0.8125,"CART"
52,17,1,"CART"
44,43,0.538461538461538,"CART"
46,92,0.928571428571429,"CART"
78,7,0.428571428571429,"CART"
76,5,0.75,"CART"
62,41,0.0555555555555556,"CART"
32,35,0.941176470588235,"CART"
85,5,1,"CART"
23,87,1,"CART"
